,Atoms,Step,Temp,PotEng,KinEng,Press,Volume,Density,TotEng,c_pern,c_kern
202,36.0,0.0,0.0,-4449.3265,0.0,-37.545965,884736.0,0.00056355801,-4449.3265,-4449.3265,0.0
203,36.0,0.0,0.0,-4461.4225,0.0,22.108652,884736.0,0.00056355801,-4461.4225,-4461.4225,0.0
204,36.0,0.0,0.0,-4480.1332,0.0,2.7893115,884736.0,0.00056355801,-4480.1332,-4480.1332,0.0
205,36.0,0.0,0.0,-4475.7151,0.0,0.13738285,884736.0,0.00056355801,-4475.7151,-4475.7151,0.0
206,36.0,0.0,0.0,-4494.3604,0.0,-6.3933779,884736.0,0.00056355801,-4494.3604,-4494.3604,0.0
207,36.0,0.0,0.0,-4470.3007,0.0,-9.0777947,884736.0,0.00056355801,-4470.3007,-4470.3007,0.0
208,36.0,0.0,0.0,-4498.7641,0.0,-29.990432,884736.0,0.00056355801,-4498.7641,-4498.7641,0.0
209,36.0,0.0,0.0,-4549.4721,0.0,11.199275,884736.0,0.00056355801,-4549.4721,-4549.4721,0.0
210,36.0,0.0,0.0,-4516.8687,0.0,-18.670581,884736.0,0.00056355801,-4516.8687,-4516.8687,0.0
211,36.0,0.0,0.0,-4471.399,0.0,-53.374099,884736.0,0.00056355801,-4471.399,-4471.399,0.0
212,36.0,0.0,0.0,-4511.7836,0.0,1.9859098,884736.0,0.00056355801,-4511.7836,-4511.7836,0.0
213,36.0,0.0,0.0,-4491.712,0.0,-1.3909303,884736.0,0.00056355801,-4491.712,-4491.712,0.0
214,36.0,0.0,0.0,-4520.1548,0.0,-21.898463,884736.0,0.00056355801,-4520.1548,-4520.1548,0.0
215,36.0,0.0,0.0,-4477.4666,0.0,-13.245435,884736.0,0.00056355801,-4477.4666,-4477.4666,0.0
216,36.0,0.0,0.0,-4484.473,0.0,-9.2618446,884736.0,0.00056355801,-4484.473,-4484.473,0.0
217,36.0,0.0,0.0,-4458.1069,0.0,-4.0714116,884736.0,0.00056355801,-4458.1069,-4458.1069,0.0
218,36.0,0.0,0.0,-4519.5487,0.0,-15.732891,884736.0,0.00056355801,-4519.5487,-4519.5487,0.0
219,36.0,0.0,0.0,-4473.2696,0.0,0.21218847,884736.0,0.00056355801,-4473.2696,-4473.2696,0.0
220,36.0,0.0,0.0,-4503.3071,0.0,-32.785513,884736.0,0.00056355801,-4503.3071,-4503.3071,0.0
221,36.0,0.0,0.0,-4472.9068,0.0,-2.2275559,884736.0,0.00056355801,-4472.9068,-4472.9068,0.0
222,36.0,0.0,0.0,-4484.8741,0.0,-46.879619,884736.0,0.00056355801,-4484.8741,-4484.8741,0.0
223,36.0,0.0,0.0,-4477.6374,0.0,7.1902271,884736.0,0.00056355801,-4477.6374,-4477.6374,0.0
224,36.0,0.0,0.0,-4473.1119,0.0,-14.04136,884736.0,0.00056355801,-4473.1119,-4473.1119,0.0
225,36.0,0.0,0.0,-4506.2921,0.0,-23.928836,884736.0,0.00056355801,-4506.2921,-4506.2921,0.0
226,36.0,0.0,0.0,-4479.7074,0.0,-22.144649,884736.0,0.00056355801,-4479.7074,-4479.7074,0.0
227,36.0,0.0,0.0,-4471.692,0.0,-31.711696,884736.0,0.00056355801,-4471.692,-4471.692,0.0
228,36.0,0.0,0.0,-4471.5805,0.0,14.781268,884736.0,0.00056355801,-4471.5805,-4471.5805,0.0
229,36.0,0.0,0.0,-4461.9949,0.0,-18.096857,884736.0,0.00056355801,-4461.9949,-4461.9949,0.0
230,36.0,0.0,0.0,-4475.1701,0.0,-18.38769,884736.0,0.00056355801,-4475.1701,-4475.1701,0.0
231,36.0,0.0,0.0,-4478.275,0.0,-10.434488,884736.0,0.00056355801,-4478.275,-4478.275,0.0
232,36.0,0.0,0.0,-4506.5082,0.0,-26.651614,884736.0,0.00056355801,-4506.5082,-4506.5082,0.0
233,36.0,0.0,0.0,-4473.4249,0.0,-46.985206,884736.0,0.00056355801,-4473.4249,-4473.4249,0.0
234,36.0,0.0,0.0,-4507.3578,0.0,1.6538772,884736.0,0.00056355801,-4507.3578,-4507.3578,0.0
235,36.0,0.0,0.0,-4465.9975,0.0,-23.487361,884736.0,0.00056355801,-4465.9975,-4465.9975,0.0
236,36.0,0.0,0.0,-4484.5783,0.0,-23.290387,884736.0,0.00056355801,-4484.5783,-4484.5783,0.0
237,36.0,0.0,0.0,-4481.8776,0.0,-24.130511,884736.0,0.00056355801,-4481.8776,-4481.8776,0.0
238,36.0,0.0,0.0,-4492.5101,0.0,-59.891995,884736.0,0.00056355801,-4492.5101,-4492.5101,0.0
239,36.0,0.0,0.0,-4522.073,0.0,-14.772685,884736.0,0.00056355801,-4522.073,-4522.073,0.0
240,36.0,0.0,0.0,-4526.8454,0.0,-32.580574,884736.0,0.00056355801,-4526.8454,-4526.8454,0.0
241,36.0,0.0,0.0,-4443.6491,0.0,-17.676994,884736.0,0.00056355801,-4443.6491,-4443.6491,0.0
242,36.0,0.0,0.0,-4509.332,0.0,19.522352,884736.0,0.00056355801,-4509.332,-4509.332,0.0
243,36.0,0.0,0.0,-4493.2233,0.0,-4.1425043,884736.0,0.00056355801,-4493.2233,-4493.2233,0.0
244,36.0,0.0,0.0,-4482.4998,0.0,-11.625313,884736.0,0.00056355801,-4482.4998,-4482.4998,0.0
245,36.0,0.0,0.0,-4461.4008,0.0,13.664101,884736.0,0.00056355801,-4461.4008,-4461.4008,0.0
246,36.0,0.0,0.0,-4491.5888,0.0,9.0093795,884736.0,0.00056355801,-4491.5888,-4491.5888,0.0
247,36.0,0.0,0.0,-4488.2508,0.0,7.7500936,884736.0,0.00056355801,-4488.2508,-4488.2508,0.0
248,36.0,0.0,0.0,-4501.3585,0.0,-26.759491,884736.0,0.00056355801,-4501.3585,-4501.3585,0.0
249,36.0,0.0,0.0,-4511.4849,0.0,-4.7959367,884736.0,0.00056355801,-4511.4849,-4511.4849,0.0
250,36.0,0.0,0.0,-4470.6198,0.0,-32.482856,884736.0,0.00056355801,-4470.6198,-4470.6198,0.0
251,36.0,0.0,0.0,-4519.2743,0.0,-13.026185,884736.0,0.00056355801,-4519.2743,-4519.2743,0.0
252,36.0,0.0,0.0,-4498.2043,0.0,-17.625505,884736.0,0.00056355801,-4498.2043,-4498.2043,0.0
253,36.0,0.0,0.0,-4479.017,0.0,-6.6757351,884736.0,0.00056355801,-4479.017,-4479.017,0.0
254,36.0,0.0,0.0,-4500.3237,0.0,8.9732786,884736.0,0.00056355801,-4500.3237,-4500.3237,0.0
255,36.0,0.0,0.0,-4493.288,0.0,-12.172348,884736.0,0.00056355801,-4493.288,-4493.288,0.0
256,36.0,0.0,0.0,-4459.3183,0.0,-10.942758,884736.0,0.00056355801,-4459.3183,-4459.3183,0.0
257,36.0,0.0,0.0,-4449.9327,0.0,30.491147,884736.0,0.00056355801,-4449.9327,-4449.9327,0.0
258,36.0,0.0,0.0,-4468.5292,0.0,1.146534,884736.0,0.00056355801,-4468.5292,-4468.5292,0.0
259,36.0,0.0,0.0,-4477.7648,0.0,-48.595217,884736.0,0.00056355801,-4477.7648,-4477.7648,0.0
260,36.0,0.0,0.0,-4502.6869,0.0,-26.012297,884736.0,0.00056355801,-4502.6869,-4502.6869,0.0
261,36.0,0.0,0.0,-4507.7371,0.0,-14.816786,884736.0,0.00056355801,-4507.7371,-4507.7371,0.0
262,36.0,0.0,0.0,-4441.1546,0.0,-36.706722,884736.0,0.00056355801,-4441.1546,-4441.1546,0.0
263,36.0,0.0,0.0,-4490.3234,0.0,21.080767,884736.0,0.00056355801,-4490.3234,-4490.3234,0.0
264,36.0,0.0,0.0,-4438.5739,0.0,-14.314939,884736.0,0.00056355801,-4438.5739,-4438.5739,0.0
265,36.0,0.0,0.0,-4503.3141,0.0,-5.5078674,884736.0,0.00056355801,-4503.3141,-4503.3141,0.0
266,36.0,0.0,0.0,-4506.5899,0.0,-28.279989,884736.0,0.00056355801,-4506.5899,-4506.5899,0.0
267,36.0,0.0,0.0,-4449.5341,0.0,22.121898,884736.0,0.00056355801,-4449.5341,-4449.5341,0.0
268,36.0,0.0,0.0,-4474.6941,0.0,-8.3796382,884736.0,0.00056355801,-4474.6941,-4474.6941,0.0
269,36.0,0.0,0.0,-4464.9382,0.0,-19.814565,884736.0,0.00056355801,-4464.9382,-4464.9382,0.0
270,36.0,0.0,0.0,-4490.2563,0.0,-36.080848,884736.0,0.00056355801,-4490.2563,-4490.2563,0.0
271,36.0,0.0,0.0,-4432.7558,0.0,3.1692195,884736.0,0.00056355801,-4432.7558,-4432.7558,0.0
272,36.0,0.0,0.0,-4471.3832,0.0,-17.283333,884736.0,0.00056355801,-4471.3832,-4471.3832,0.0
273,36.0,0.0,0.0,-4483.8344,0.0,3.4816535,884736.0,0.00056355801,-4483.8344,-4483.8344,0.0
274,36.0,0.0,0.0,-4507.4757,0.0,19.196456,884736.0,0.00056355801,-4507.4757,-4507.4757,0.0
275,36.0,0.0,0.0,-4441.9755,0.0,-28.269619,884736.0,0.00056355801,-4441.9755,-4441.9755,0.0
276,36.0,0.0,0.0,-4469.1987,0.0,-1.4951039,884736.0,0.00056355801,-4469.1987,-4469.1987,0.0
277,36.0,0.0,0.0,-4486.0272,0.0,-31.649904,884736.0,0.00056355801,-4486.0272,-4486.0272,0.0
278,36.0,0.0,0.0,-4492.2121,0.0,-17.666965,884736.0,0.00056355801,-4492.2121,-4492.2121,0.0
279,36.0,0.0,0.0,-4446.7665,0.0,-14.34429,884736.0,0.00056355801,-4446.7665,-4446.7665,0.0
280,36.0,0.0,0.0,-4470.3697,0.0,-29.135151,884736.0,0.00056355801,-4470.3697,-4470.3697,0.0
281,36.0,0.0,0.0,-4476.7487,0.0,-7.4351656,884736.0,0.00056355801,-4476.7487,-4476.7487,0.0
282,36.0,0.0,0.0,-4462.586,0.0,7.6742253,884736.0,0.00056355801,-4462.586,-4462.586,0.0
283,36.0,0.0,0.0,-4460.2711,0.0,-7.812393,884736.0,0.00056355801,-4460.2711,-4460.2711,0.0
284,36.0,0.0,0.0,-4473.4404,0.0,-1.648997,884736.0,0.00056355801,-4473.4404,-4473.4404,0.0
285,36.0,0.0,0.0,-4470.7068,0.0,-21.480915,884736.0,0.00056355801,-4470.7068,-4470.7068,0.0
286,36.0,0.0,0.0,-4463.2141,0.0,-34.810482,884736.0,0.00056355801,-4463.2141,-4463.2141,0.0
287,36.0,0.0,0.0,-4464.5343,0.0,-14.665443,884736.0,0.00056355801,-4464.5343,-4464.5343,0.0
288,36.0,0.0,0.0,-4452.3145,0.0,2.119118,884736.0,0.00056355801,-4452.3145,-4452.3145,0.0
289,36.0,0.0,0.0,-4505.0913,0.0,-31.449868,884736.0,0.00056355801,-4505.0913,-4505.0913,0.0
290,36.0,0.0,0.0,-4490.4191,0.0,-14.94326,884736.0,0.00056355801,-4490.4191,-4490.4191,0.0
291,36.0,0.0,0.0,-4444.0348,0.0,-10.855061,884736.0,0.00056355801,-4444.0348,-4444.0348,0.0
292,36.0,0.0,0.0,-4506.5423,0.0,-10.092245,884736.0,0.00056355801,-4506.5423,-4506.5423,0.0
293,36.0,0.0,0.0,-4501.8187,0.0,1.1993435,884736.0,0.00056355801,-4501.8187,-4501.8187,0.0
294,36.0,0.0,0.0,-4471.7472,0.0,-3.869731,884736.0,0.00056355801,-4471.7472,-4471.7472,0.0
295,36.0,0.0,0.0,-4459.6193,0.0,-12.378719,884736.0,0.00056355801,-4459.6193,-4459.6193,0.0
296,36.0,0.0,0.0,-4492.3042,0.0,-39.579412,884736.0,0.00056355801,-4492.3042,-4492.3042,0.0
297,36.0,0.0,0.0,-4472.7347,0.0,-22.950322,884736.0,0.00056355801,-4472.7347,-4472.7347,0.0
298,36.0,0.0,0.0,-4492.0282,0.0,1.4743872,884736.0,0.00056355801,-4492.0282,-4492.0282,0.0
299,36.0,0.0,0.0,-4500.4802,0.0,-0.60356627,884736.0,0.00056355801,-4500.4802,-4500.4802,0.0
300,36.0,0.0,0.0,-4453.4024,0.0,1.7030795,884736.0,0.00056355801,-4453.4024,-4453.4024,0.0
301,36.0,0.0,0.0,-4467.9659,0.0,-33.06094,884736.0,0.00056355801,-4467.9659,-4467.9659,0.0
302,36.0,0.0,0.0,-4500.2147,0.0,-20.394963,884736.0,0.00056355801,-4500.2147,-4500.2147,0.0
303,36.0,0.0,0.0,-4473.6741,0.0,-56.537896,884736.0,0.00056355801,-4473.6741,-4473.6741,0.0
304,36.0,0.0,0.0,-4462.7549,0.0,12.922944,884736.0,0.00056355801,-4462.7549,-4462.7549,0.0
305,36.0,0.0,0.0,-4468.4581,0.0,-6.9229728,884736.0,0.00056355801,-4468.4581,-4468.4581,0.0
306,36.0,0.0,0.0,-4464.0339,0.0,-30.968294,884736.0,0.00056355801,-4464.0339,-4464.0339,0.0
307,36.0,0.0,0.0,-4465.5276,0.0,-25.499774,884736.0,0.00056355801,-4465.5276,-4465.5276,0.0
308,36.0,0.0,0.0,-4450.1774,0.0,-1.4249284,884736.0,0.00056355801,-4450.1774,-4450.1774,0.0
309,36.0,0.0,0.0,-4480.3514,0.0,-40.523613,884736.0,0.00056355801,-4480.3514,-4480.3514,0.0
310,36.0,0.0,0.0,-4487.5798,0.0,4.7315755,884736.0,0.00056355801,-4487.5798,-4487.5798,0.0
311,36.0,0.0,0.0,-4521.2517,0.0,-12.812989,884736.0,0.00056355801,-4521.2517,-4521.2517,0.0
312,36.0,0.0,0.0,-4458.9644,0.0,-31.826487,884736.0,0.00056355801,-4458.9644,-4458.9644,0.0
313,36.0,0.0,0.0,-4484.7155,0.0,-19.437153,884736.0,0.00056355801,-4484.7155,-4484.7155,0.0
314,36.0,0.0,0.0,-4453.6968,0.0,7.0560694,884736.0,0.00056355801,-4453.6968,-4453.6968,0.0
315,36.0,0.0,0.0,-4480.9537,0.0,-33.984521,884736.0,0.00056355801,-4480.9537,-4480.9537,0.0
316,36.0,0.0,0.0,-4509.0155,0.0,-38.784906,884736.0,0.00056355801,-4509.0155,-4509.0155,0.0
317,36.0,0.0,0.0,-4502.3085,0.0,-28.961485,884736.0,0.00056355801,-4502.3085,-4502.3085,0.0
318,36.0,0.0,0.0,-4477.6401,0.0,-34.192636,884736.0,0.00056355801,-4477.6401,-4477.6401,0.0
319,36.0,0.0,0.0,-4476.7773,0.0,-13.519446,884736.0,0.00056355801,-4476.7773,-4476.7773,0.0
320,36.0,0.0,0.0,-4470.5163,0.0,38.984433,884736.0,0.00056355801,-4470.5163,-4470.5163,0.0
321,36.0,0.0,0.0,-4513.1713,0.0,-19.005276,884736.0,0.00056355801,-4513.1713,-4513.1713,0.0
322,36.0,0.0,0.0,-4469.3311,0.0,-31.348295,884736.0,0.00056355801,-4469.3311,-4469.3311,0.0
323,36.0,0.0,0.0,-4489.8703,0.0,-28.518299,884736.0,0.00056355801,-4489.8703,-4489.8703,0.0
324,36.0,0.0,0.0,-4443.2395,0.0,-53.442695,884736.0,0.00056355801,-4443.2395,-4443.2395,0.0
325,36.0,0.0,0.0,-4444.1643,0.0,1.9703404,884736.0,0.00056355801,-4444.1643,-4444.1643,0.0
326,36.0,0.0,0.0,-4528.4059,0.0,-40.780034,884736.0,0.00056355801,-4528.4059,-4528.4059,0.0
327,36.0,0.0,0.0,-4461.0261,0.0,-17.005575,884736.0,0.00056355801,-4461.0261,-4461.0261,0.0
328,36.0,0.0,0.0,-4475.1366,0.0,-8.3857444,884736.0,0.00056355801,-4475.1366,-4475.1366,0.0
329,36.0,0.0,0.0,-4451.021,0.0,8.839335,884736.0,0.00056355801,-4451.021,-4451.021,0.0
330,36.0,0.0,0.0,-4447.1413,0.0,-30.323229,884736.0,0.00056355801,-4447.1413,-4447.1413,0.0
331,36.0,0.0,0.0,-4494.2863,0.0,4.9442923,884736.0,0.00056355801,-4494.2863,-4494.2863,0.0
332,36.0,0.0,0.0,-4475.0257,0.0,-4.4062459,884736.0,0.00056355801,-4475.0257,-4475.0257,0.0
333,36.0,0.0,0.0,-4487.3262,0.0,27.377527,884736.0,0.00056355801,-4487.3262,-4487.3262,0.0
334,36.0,0.0,0.0,-4481.2693,0.0,-20.841369,884736.0,0.00056355801,-4481.2693,-4481.2693,0.0
335,36.0,0.0,0.0,-4469.4948,0.0,-8.1406838,884736.0,0.00056355801,-4469.4948,-4469.4948,0.0
336,36.0,0.0,0.0,-4457.3667,0.0,-28.833431,884736.0,0.00056355801,-4457.3667,-4457.3667,0.0
337,36.0,0.0,0.0,-4455.442,0.0,-26.912714,884736.0,0.00056355801,-4455.442,-4455.442,0.0
338,36.0,0.0,0.0,-4478.6906,0.0,19.437501,884736.0,0.00056355801,-4478.6906,-4478.6906,0.0
339,36.0,0.0,0.0,-4449.5538,0.0,9.941167,884736.0,0.00056355801,-4449.5538,-4449.5538,0.0
340,36.0,0.0,0.0,-4466.3718,0.0,2.0138584,884736.0,0.00056355801,-4466.3718,-4466.3718,0.0
341,36.0,0.0,0.0,-4476.4723,0.0,4.5470405,884736.0,0.00056355801,-4476.4723,-4476.4723,0.0
342,36.0,0.0,0.0,-4484.4451,0.0,-7.0178421,884736.0,0.00056355801,-4484.4451,-4484.4451,0.0
343,36.0,0.0,0.0,-4542.0925,0.0,-15.999621,884736.0,0.00056355801,-4542.0925,-4542.0925,0.0
344,36.0,0.0,0.0,-4477.5253,0.0,-29.20331,884736.0,0.00056355801,-4477.5253,-4477.5253,0.0
345,36.0,0.0,0.0,-4458.3836,0.0,-34.543649,884736.0,0.00056355801,-4458.3836,-4458.3836,0.0
346,36.0,0.0,0.0,-4497.0536,0.0,-32.739585,884736.0,0.00056355801,-4497.0536,-4497.0536,0.0
347,36.0,0.0,0.0,-4455.5538,0.0,-10.553064,884736.0,0.00056355801,-4455.5538,-4455.5538,0.0
348,36.0,0.0,0.0,-4444.8981,0.0,-17.858704,884736.0,0.00056355801,-4444.8981,-4444.8981,0.0
349,36.0,0.0,0.0,-4504.4407,0.0,-17.090504,884736.0,0.00056355801,-4504.4407,-4504.4407,0.0
350,36.0,0.0,0.0,-4495.8501,0.0,3.4658777,884736.0,0.00056355801,-4495.8501,-4495.8501,0.0
351,36.0,0.0,0.0,-4457.936,0.0,9.1953644,884736.0,0.00056355801,-4457.936,-4457.936,0.0
352,36.0,0.0,0.0,-4483.5533,0.0,13.84552,884736.0,0.00056355801,-4483.5533,-4483.5533,0.0
353,36.0,0.0,0.0,-4488.7681,0.0,-17.392188,884736.0,0.00056355801,-4488.7681,-4488.7681,0.0
354,36.0,0.0,0.0,-4458.2086,0.0,-11.455164,884736.0,0.00056355801,-4458.2086,-4458.2086,0.0
355,36.0,0.0,0.0,-4460.916,0.0,-49.53407,884736.0,0.00056355801,-4460.916,-4460.916,0.0
356,36.0,0.0,0.0,-4466.6176,0.0,10.043126,884736.0,0.00056355801,-4466.6176,-4466.6176,0.0
357,36.0,0.0,0.0,-4504.5154,0.0,-17.233225,884736.0,0.00056355801,-4504.5154,-4504.5154,0.0
358,36.0,0.0,0.0,-4480.1119,0.0,14.68219,884736.0,0.00056355801,-4480.1119,-4480.1119,0.0
359,36.0,0.0,0.0,-4486.2286,0.0,21.903245,884736.0,0.00056355801,-4486.2286,-4486.2286,0.0
360,36.0,0.0,0.0,-4467.8747,0.0,18.816488,884736.0,0.00056355801,-4467.8747,-4467.8747,0.0
361,36.0,0.0,0.0,-4504.4749,0.0,-26.061226,884736.0,0.00056355801,-4504.4749,-4504.4749,0.0
362,36.0,0.0,0.0,-4480.9616,0.0,26.02188,884736.0,0.00056355801,-4480.9616,-4480.9616,0.0
363,36.0,0.0,0.0,-4514.7183,0.0,4.3748195,884736.0,0.00056355801,-4514.7183,-4514.7183,0.0
364,36.0,0.0,0.0,-4490.0546,0.0,-1.4869162,884736.0,0.00056355801,-4490.0546,-4490.0546,0.0
365,36.0,0.0,0.0,-4481.315,0.0,-29.685189,884736.0,0.00056355801,-4481.315,-4481.315,0.0
366,36.0,0.0,0.0,-4515.0001,0.0,-9.1167422,884736.0,0.00056355801,-4515.0001,-4515.0001,0.0
367,36.0,0.0,0.0,-4509.1738,0.0,-23.285142,884736.0,0.00056355801,-4509.1738,-4509.1738,0.0
368,36.0,0.0,0.0,-4489.65,0.0,-33.001336,884736.0,0.00056355801,-4489.65,-4489.65,0.0
369,36.0,0.0,0.0,-4501.0793,0.0,-28.910123,884736.0,0.00056355801,-4501.0793,-4501.0793,0.0
370,36.0,0.0,0.0,-4473.2235,0.0,-49.302393,884736.0,0.00056355801,-4473.2235,-4473.2235,0.0
371,36.0,0.0,0.0,-4483.8486,0.0,-22.712664,884736.0,0.00056355801,-4483.8486,-4483.8486,0.0
372,36.0,0.0,0.0,-4511.6605,0.0,-30.338697,884736.0,0.00056355801,-4511.6605,-4511.6605,0.0
373,36.0,0.0,0.0,-4482.3774,0.0,-19.927353,884736.0,0.00056355801,-4482.3774,-4482.3774,0.0
374,36.0,0.0,0.0,-4508.3394,0.0,-15.344109,884736.0,0.00056355801,-4508.3394,-4508.3394,0.0
375,36.0,0.0,0.0,-4464.129,0.0,-57.229427,884736.0,0.00056355801,-4464.129,-4464.129,0.0
376,36.0,0.0,0.0,-4480.0239,0.0,23.48848,884736.0,0.00056355801,-4480.0239,-4480.0239,0.0
377,36.0,0.0,0.0,-4472.7021,0.0,-6.8372755,884736.0,0.00056355801,-4472.7021,-4472.7021,0.0
378,36.0,0.0,0.0,-4449.6889,0.0,-7.938251,884736.0,0.00056355801,-4449.6889,-4449.6889,0.0
379,36.0,0.0,0.0,-4465.9331,0.0,-8.5360952,884736.0,0.00056355801,-4465.9331,-4465.9331,0.0
380,36.0,0.0,0.0,-4505.3466,0.0,-35.443104,884736.0,0.00056355801,-4505.3466,-4505.3466,0.0
381,36.0,0.0,0.0,-4458.1255,0.0,-13.61672,884736.0,0.00056355801,-4458.1255,-4458.1255,0.0
382,36.0,0.0,0.0,-4462.145,0.0,0.8389277,884736.0,0.00056355801,-4462.145,-4462.145,0.0
383,36.0,0.0,0.0,-4482.456,0.0,-6.2995938,884736.0,0.00056355801,-4482.456,-4482.456,0.0
384,36.0,0.0,0.0,-4498.7675,0.0,-9.1561286,884736.0,0.00056355801,-4498.7675,-4498.7675,0.0
385,36.0,0.0,0.0,-4524.5796,0.0,24.461676,884736.0,0.00056355801,-4524.5796,-4524.5796,0.0
386,36.0,0.0,0.0,-4488.2002,0.0,8.8389033,884736.0,0.00056355801,-4488.2002,-4488.2002,0.0
387,36.0,0.0,0.0,-4499.4019,0.0,10.229776,884736.0,0.00056355801,-4499.4019,-4499.4019,0.0
388,36.0,0.0,0.0,-4502.7621,0.0,24.154441,884736.0,0.00056355801,-4502.7621,-4502.7621,0.0
389,36.0,0.0,0.0,-4507.5479,0.0,-21.131965,884736.0,0.00056355801,-4507.5479,-4507.5479,0.0
390,36.0,0.0,0.0,-4491.5911,0.0,-13.793695,884736.0,0.00056355801,-4491.5911,-4491.5911,0.0
391,36.0,0.0,0.0,-4500.4909,0.0,-19.66807,884736.0,0.00056355801,-4500.4909,-4500.4909,0.0
392,36.0,0.0,0.0,-4501.0489,0.0,-9.7336503,884736.0,0.00056355801,-4501.0489,-4501.0489,0.0
393,36.0,0.0,0.0,-4526.0676,0.0,-7.757052,884736.0,0.00056355801,-4526.0676,-4526.0676,0.0
394,36.0,0.0,0.0,-4485.9804,0.0,-21.86476,884736.0,0.00056355801,-4485.9804,-4485.9804,0.0
395,36.0,0.0,0.0,-4512.3829,0.0,23.678404,884736.0,0.00056355801,-4512.3829,-4512.3829,0.0
396,36.0,0.0,0.0,-4490.6483,0.0,3.6154318,884736.0,0.00056355801,-4490.6483,-4490.6483,0.0
397,36.0,0.0,0.0,-4489.7164,0.0,-28.545953,884736.0,0.00056355801,-4489.7164,-4489.7164,0.0
398,36.0,0.0,0.0,-4518.3892,0.0,-6.1716513,884736.0,0.00056355801,-4518.3892,-4518.3892,0.0
399,36.0,0.0,0.0,-4489.2769,0.0,3.126936,884736.0,0.00056355801,-4489.2769,-4489.2769,0.0
